pca_pc1,pca_pc2,pca_pc3,pca_pc4,w_taste,w_aroma,w_texture,dominant,cluster_label
0.1905741927128335,0.21147878572540085,-0.1682101303278673,0.047703908063306724,0.7946297114805453,0.1258762519854573,0.07949403653399746,taste,2
0.0028855604376126706,0.19890191749967734,0.01609975542538153,0.34101528137153586,0.1575271035312232,0.7636488620161521,0.07882403445262455,aroma,0
-0.05902599535666223,0.06823453009321223,-0.0385663434398843,0.3042514075708737,0.34210553912887787,0.5619975236156355,0.09589693725548668,aroma,0
-0.16735886531235483,0.10774460081067026,-0.006604149615544494,-0.07642591651947274,0.7381710417090404,0.2214615124323522,0.040367445858607444,taste,1
-0.08223435563467138,-0.1513611827478657,0.2057323931477057,-0.01070136867983,0.7119700864596364,0.23002286126630933,0.05800705227405425,taste,3
-0.029735353753992527,0.2755426196652871,-0.15715097107859954,0.07261729718998511,0.28666085941170366,0.5849061676082801,0.12843297298001632,aroma,1
-0.1565199337410663,0.31748952145176573,-0.22342459111037402,-0.09238416314264018,0.7231816996094417,0.19541339085779078,0.0814049095327677,taste,1
0.2762607323785561,-0.08384454096133052,0.05972710665740649,0.2478668064394719,0.5963827156107001,0.2404543294102597,0.1631629549790402,taste,0
-0.27767666851798367,0.26696303104860597,-0.15582868709180842,-0.1865697798872208,0.5916121040258161,0.2796393772176235,0.12874851875656038,taste,1
-0.08570691903462437,0.04146719146914478,0.3077213187947973,-0.1334115359520341,0.4794434901987341,0.33964580295695806,0.1809107068443078,aroma,3
-0.16169744982128945,-0.07827885241353379,0.25139393987122366,-0.11612709397196698,0.7933686536645104,0.13263058751224407,0.07400075882324572,taste,3
-0.05257622755541551,0.03539259413221715,0.202861051011348,0.08038683767373897,0.7488501689784257,0.19959949935521015,0.051550331666364274,taste,0
-0.07253720228271118,-0.23279216882425963,0.10389177212132567,0.025885861015746463,0.49089613514264857,0.40326873513856176,0.10583512971878975,taste,3
0.12141667764399913,-0.12193669870735042,0.13959712569326488,-0.1080292952466624,0.1726987412090369,0.7411340987018228,0.08616716008914029,aroma,3
-0.09288499714621201,0.2196282400643188,0.19633616515681684,-0.03360329198084509,0.7866835370142121,0.16637813542268062,0.04693832756310723,taste,3
-0.03876702880598308,-0.0506541164339461,-0.05294221661614426,-0.11330139162503543,0.2393312307018224,0.6188117420297304,0.14185702726844715,aroma,3
-0.05266908157467629,0.4210855394129675,-0.31499660540381835,-0.26964283685331286,0.21135629340096282,0.6865165823824103,0.10212712421662667,aroma,1
0.012900106194683465,0.12630833443655082,0.05334508109063299,0.3580570052898798,0.27434844793109314,0.6375383855755385,0.08811316649336823,aroma,0
-0.11695491818222462,0.24119699360617497,-0.03171476262184428,0.39439125331555747,0.28017637469155326,0.4333966297528681,0.28642699555557855,texture,1
0.025109973476433962,-0.04127549092926021,0.3409943885642038,0.0736246208245012,0.6758739764331065,0.24314388715961968,0.0809821364072739,taste,0
-0.0225979035492549,0.08752894581921794,0.1612971050719767,-0.04959860422815977,0.558387977674021,0.36378862172461524,0.07782340060136375,taste,3
-0.3790639962956802,0.024323692532288416,-0.16872200386323655,0.14424603081418624,0.682095466365907,0.14547440292740907,0.1724301307066839,taste,1
-0.14344829289515312,-0.13209793008512627,0.08301975551702687,-0.13431276043642065,0.4828965608181495,0.4149157711918127,0.10218766799003776,taste,3
-0.03901356856317437,0.039691264370352725,0.05330503790348179,-0.18929307237445597,0.6131209437139183,0.33199543452339636,0.05488362176268516,taste,3
-0.06223468581128567,0.06781630419371151,-0.11670654337956651,-0.1060137963925341,0.23775796319383388,0.5703224265412913,0.19191961026487483,aroma,1
0.010436727106517364,0.08465660131108327,0.22457925535673107,-0.1574088048008253,0.7723435406325009,0.1680625840224132,0.059593875345085874,taste,3
0.012608497411468446,-0.01766389543275261,0.2588970414057748,0.3251099537126442,0.6347111606430851,0.27297311285539616,0.09231572650151879,taste,0
0.06018287661147569,-0.0589694250294303,0.15741880136632425,0.33641120940207514,0.5673140888729747,0.2697637995933295,0.1629221115336957,taste,0
0.1550842203569765,-0.05385652752310677,0.13454999069997314,0.3796747934097894,0.7011350449371596,0.19315406699907875,0.1057108880637616,taste,0
0.011987772740247073,0.1045094143129004,0.2509895177092129,-0.07975592137795358,0.6043373343590825,0.31307595476781624,0.08258671087310113,taste,3
0.12871866888171943,0.29753447401484506,-0.08658945939444751,-0.21404541539623073,0.7306081166315733,0.16451790516263626,0.1048739782057904,taste,2
-0.14720575463198426,0.5488496724995573,-0.1397952027505575,0.24605720310600832,0.7081234242904846,0.15807615365787597,0.1338004220516395,taste,1
0.27565110935786596,0.0781457547250196,-0.4473661425450438,-0.11417440265720989,0.7581225708676647,0.16674054405729413,0.07513688507504107,taste,5
0.3668616433595286,0.10642576626314493,-0.3875322171098734,0.010480763580535873,0.7482309367144764,0.1668265966954469,0.0849424665900766,taste,5
-0.13538155771555327,-0.4867027043818176,-0.2997498393086473,0.16269407223480095,0.3569157837226352,0.4572440524382833,0.18584016383908156,aroma,4
0.06868674421565898,-0.14925552878919524,-0.2142509842007968,0.0532242835769426,0.16200675336252263,0.5708009510438534,0.26719229559362395,aroma,5
0.14087433487597614,-0.040160230191081545,0.21149217069075293,0.24011471626230518,0.5555304039367117,0.23160015302480727,0.21286944303848102,taste,0
-0.042689988745385196,-0.055106434939458784,0.33248387477809904,0.0051890261513231895,0.3971269129733427,0.48134982065303017,0.12152326637362713,aroma,3
0.2899773670893302,-0.021665458632113666,-0.49073498018883516,-0.12225670572574769,0.7393796024892346,0.141396395734784,0.11922400177598141,taste,5
0.04837336062902229,0.005937881420314123,0.315263992506681,0.0941063124884573,0.6280900048798183,0.268699906824804,0.10321008829537767,taste,0
-0.0354539038669649,-0.07992339256515367,-0.187209299516243,0.14667628590770845,0.5010788457827394,0.3137193868263507,0.18520176739090988,taste,4
0.055469133700395225,0.1457213398503602,0.06255066478961963,-0.1383218383569455,0.7753125521014353,0.1322333777255642,0.09245407017300038,taste,2
-0.08262732932941572,0.3253195716211352,-0.09620992679508153,-0.1558342332456637,0.2496202172003811,0.6961305881658598,0.0542491946337592,aroma,1
0.0848976697051396,0.1739603802665514,0.1648026083580466,-0.05435739338100988,0.770039294574011,0.1638669585236699,0.06609374690231917,taste,2
-0.2084126643047083,-0.06156601941536642,-0.06052931959614451,-0.19182418806603152,0.3298531846038479,0.6107483086698412,0.05939850672631093,aroma,3
0.3009446027970028,0.021136117113267468,0.11878991733944044,0.061986436592709436,0.5099016934452885,0.42097853543348895,0.06911977112122264,aroma,2
0.2518207101292554,0.15983196758376456,-0.12665342462188517,-0.12563000957161163,0.8349146189169019,0.10779963770680019,0.05728574337629792,taste,2
0.11994249302723492,-0.05867205793567433,0.06702059667453461,0.3064569663926278,0.7167440769006438,0.16258043045523282,0.12067549264412328,taste,0
-0.5257574235868996,-0.31186443206350556,-0.22735909913440772,0.020867777961945395,0.812868752834327,0.11231951431928884,0.07481173284638414,taste,4
-0.45423629823748135,-0.17894288181528534,-0.26082099017607635,0.08487137501541925,0.7260697780322211,0.1417765586116157,0.13215366335616327,taste,4
-0.40000994680786184,-0.020773473146866145,-0.3608405526430306,-0.07496938593635179,0.7361954542596921,0.16637687979059815,0.0974276659497096,taste,4
-0.4985008610317853,-0.39113185673083467,-0.06592558626140967,0.031053484333765306,0.7262559018949948,0.15329518441418916,0.12044891369081595,taste,4
-0.30551982756383106,0.14349795028776385,-0.2566226311297772,-0.22568921112973528,0.4770173838326917,0.43104826082718317,0.09193435534012519,aroma,1
-0.33871529905725584,0.4421652335480811,-0.19779676872732135,0.17489427280056255,0.6896763093905627,0.21129222933150418,0.09903146127793303,taste,1
0.23290411903376962,0.2683160336553202,0.08426161557183953,-0.10013663164337273,0.7848028977652934,0.1058408907846948,0.10935621145001163,taste,2
0.18597226518252744,0.0960287033417531,0.1397379446738385,0.15231819406249306,0.6888857907744217,0.17087204802718817,0.14024216119839006,taste,0
0.022004814833609644,0.40122121422718987,-0.017302716207507507,-0.15940081997186678,0.4068723853353204,0.4981392705396596,0.09498834412501993,aroma,2
-0.04370566999078354,-0.12979842471051856,0.17763081002696074,0.21247066502486034,0.7091122613162055,0.16845098338455183,0.12243675529924261,taste,0
-0.0256083210140163,-0.010610051918690688,-0.29171835902482146,0.02977409726957453,0.33125011532951876,0.5185273931140919,0.1502224915563893,aroma,5
0.24402583342913903,0.20268133572139457,0.17588158292460832,0.07644159052999626,0.5205834226819216,0.17977998834941653,0.29963658896866185,texture,2
0.44129427310939573,0.15258678585355517,-0.16009904647724926,-0.041173648206691796,0.5087077694382264,0.4383025389704547,0.05298969159131894,aroma,2
-0.2842376176576179,-0.17490197592448792,-0.11967567703975715,-0.06377158901797887,0.6412772761352563,0.20099889209076546,0.1577238317739782,taste,4
-0.4576639822878299,0.19484658689046974,-0.2585559197918153,-0.05172559184750326,0.6184915664339273,0.20012550737665996,0.18138292618941274,taste,1
0.21128204548402624,-0.16902530509887814,0.07326166556401056,0.12627973627903233,0.7476469848293801,0.18351964818469524,0.06883336698592465,taste,0
0.031636616824381854,-0.022052619386019184,-0.3667617981570227,-0.12634671198747438,0.2101857272332081,0.538638264941494,0.25117600782529786,aroma,5
0.11928780929819971,0.0676637290196973,0.07244871565167199,-0.011050537630597462,0.7064274331150444,0.1163820601875883,0.17719050669736722,taste,2
-0.06104389724351195,0.2991210631255984,-0.28922301248732596,-0.08522302415777926,0.17127065569116148,0.7287135986840254,0.10001574562481313,aroma,1
0.2934352793777955,0.08733922541624613,-0.03581567028227907,-0.11898626280985515,0.44789723178032675,0.49337849220568236,0.05872427601399093,aroma,2
0.2049525831993514,0.1115752008612377,0.029435046891707256,0.05588637179190637,0.7070110276761168,0.19701784102628161,0.09597113129760163,taste,2
0.16192137745169047,0.07025113371743448,-0.4329701947579183,0.11478086084859487,0.1779774088153117,0.6731913944530532,0.14883119673163503,aroma,5
-0.06494820013010774,-0.2610079090465905,-0.31659573661952495,-0.1090281706821432,0.6312063003298143,0.24037017021325732,0.1284235294569283,taste,4
-0.07826188924617064,-0.2466671533985425,0.0716826703512185,0.12252359191715192,0.7771365390816253,0.11455257294513209,0.1083108879732427,taste,4
-0.4346074710189845,0.09601066977461936,-0.2637303008917502,-0.040739835015762255,0.7626622059240539,0.17632926911496288,0.061008524960983204,taste,1
0.29875123661247904,0.03659866462767108,-0.3354463272114556,0.09416531014118315,0.6948774216201302,0.17305998201154116,0.13206259636832857,taste,5
-0.47940100130435176,-0.48150882991480815,-0.02965734592976378,0.03670449201064366,0.5030318167800799,0.16182915410705853,0.33513902911286153,texture,4
0.09966453123648136,0.2310686243125692,0.09402077700978526,0.15404708605292888,0.7061784006296317,0.221302678830819,0.0725189205395493,taste,0
0.2112992102963976,0.08811065064260601,0.24295883907473348,0.14665210728977396,0.322811835274695,0.5504113336927244,0.12677683103258064,aroma,0
-0.21128027462113919,0.32682313594415663,0.056387800033246865,0.1303835079420593,0.42580838973163126,0.1960814994317644,0.3781101108366044,texture,1
-0.12682921091512983,0.19578649208010845,0.0041263335084408825,0.009737215922757697,0.3293706342077988,0.5750042530468824,0.09562511274531878,aroma,1
0.14681998309371325,-0.102231535175044,0.11972798551238081,0.5126700588317024,0.5125927641897587,0.16821157489585323,0.3191956609143881,texture,0
0.24269353662639997,0.10579196980174356,-0.0762524418976934,-0.16269223021260665,0.7701241721659843,0.144795143251173,0.08508068458284271,taste,2
0.15696539671249873,0.049507196339184836,-0.14884573434771003,-0.1778819642163348,0.7352095636027145,0.2059645717395928,0.058825864657692566,taste,2
-0.07573668549278043,-0.23050111414379892,-0.0855548190882924,0.007740340373407789,0.3209123358763784,0.5479343223751693,0.13115334174845236,aroma,4
-0.4339678471480185,-0.2672311573541099,-0.1912121333950903,-0.05897735427932936,0.7272558321811661,0.15241497050578443,0.12032919731304945,taste,4
-0.28738566650310565,0.09935526241040939,0.05632508227478725,0.1786426692077924,0.29597967218401516,0.5949869222622303,0.10903340555375463,aroma,1
-0.1395806178814496,0.4983153697123081,-0.3724779158328061,-0.04876210541452099,0.09792372885305628,0.8504054945867271,0.05167077656021668,aroma,1
-0.005766761099214514,0.11171065563532086,0.012879304702360289,-0.02289155092207483,0.7315757928077739,0.18354769036000967,0.0848765168322165,taste,2
-0.23462678053719385,-0.178641030001167,0.10437557144434445,0.005603849115230888,0.3302785621792515,0.5979036988506338,0.0718177389701148,aroma,3
0.36751168613961116,0.05132506956257775,0.06348737234792959,0.12555899172752638,0.4030423050290895,0.4204730335783339,0.17648466139257665,aroma,2
0.41038021696670657,-0.04309555793581776,0.13996443593971564,-0.19687645162525613,0.4272458567331085,0.18420712046627,0.38854702280062164,texture,2
0.4176524426350774,-0.20397564596377893,-0.47367389010903393,-0.15946077637384143,0.6269522438649646,0.22411662405289276,0.14893113208214254,taste,5
-0.08961194070460386,-0.09997317343420238,-0.2291482937153878,0.028022366074112084,0.6403032641212396,0.24376373994610812,0.11593299593265234,taste,4
-0.12384705939521762,-0.19952623702537609,0.1998533441551949,-0.1612249123501528,0.40172622197219254,0.4910339549717257,0.10723982305608167,aroma,3
-0.2299311764859225,0.09951343576681262,0.03703890188989728,0.35598312865120124,0.23307337636074454,0.6779460612330392,0.08898056240621618,aroma,1
0.33454415041993185,-0.3309512535475256,-0.31263072210536447,0.0964529848525651,0.2680575969602733,0.5695293932038603,0.16241300983586643,aroma,5
-0.000342115115123158,0.10043331408005292,0.04363942109971397,0.01633932207063704,0.28400227032271264,0.3000263524265826,0.41597137725070477,texture,2
0.351242320341669,-0.2697246416181178,-0.30862515413249425,-0.20072569955967628,0.63333683146973,0.23162260438889784,0.13504056414137225,taste,5
-0.2501791202195668,-0.22546140897386635,0.21251750138411774,-0.07291983400488579,0.3297488980304964,0.5723977224295893,0.09785337953991428,aroma,3
0.46501710933600027,-0.08221231618872489,0.10118426554402207,-0.15021935603825776,0.4233721499829525,0.5186125851211785,0.05801526489586907,aroma,2
-0.06175526871872136,0.02943484120286094,0.27902149774622,-0.23231787365331397,0.5504947166218743,0.3074464785245488,0.14205880485357691,taste,3
-0.38220273156008755,-0.3398061789622938,-0.1822113857739924,0.03856254186365041,0.65962836027483,0.2187590944383651,0.121612545286805,taste,4
-0.3189645398578115,0.1919604290677691,0.0025376377781325954,0.20341723029072634,0.1770911172426629,0.7617993404489318,0.061109542308405276,aroma,1
0.33618221591919834,-0.14127291488607696,-0.2766456028470134,-0.06022210183212,0.6900975051705062,0.1754082715942218,0.13449422323527202,taste,5
-0.2697193649148636,0.09370499070424287,0.061652468192870624,0.16744106047582355,0.268431748340163,0.6316305047188258,0.09993774694101124,aroma,1
-0.014516766599403881,0.13773943143236217,0.2990249057087433,-0.021403151079419175,0.5207761342038697,0.3856854132266546,0.09353845256947572,taste,3
0.1849950777302248,0.015712514978229036,-0.228574839329727,-0.07151924001251807,0.7203969579272982,0.18793077876432088,0.09167226330838092,taste,5
0.2694444151361919,0.029716844448522184,-0.38905207470918346,-0.26324704825785,0.7255581089308045,0.11837422159186674,0.15606766947732878,taste,5
-0.06162079252094804,-0.2962470288705373,-0.30549899653895474,0.03628810895309085,0.24973482294365462,0.3289029960292705,0.42136218102707484,texture,4
-0.30292772226523307,-0.12508428303704622,0.2024235476904716,-0.2547457706298857,0.6210406938959928,0.28771466232474113,0.09124464377926604,taste,3
-0.09668970233400513,-0.011495008080212976,0.13346819899499746,0.10597583421536952,0.6689131837063862,0.21956455743651704,0.11152225885709667,taste,0
-0.2636769751537671,-0.4229149837480986,0.06766748110576568,-0.2960637883053728,0.4137326726162965,0.48917070219751085,0.09709662518619276,aroma,4
0.30628797256540685,-0.3153780012506274,-0.2842598232190817,0.12821980580001097,0.22948718608468827,0.6203945121202356,0.15011830179507624,aroma,5
-0.0020484171335160076,0.01492904628524823,-0.07314915345372192,0.2875522537357541,0.45976384872103676,0.224974606630354,0.31526154464860917,texture,0
-0.13165917078457975,-0.07001491839293002,-0.26394302896833477,-0.11541469098823899,0.41840704069781326,0.35900937045953035,0.22258358884265636,texture,4
-0.4851864580543998,0.28339033865422936,-0.27236220493342544,-0.010407251199472792,0.7132911187776434,0.20228907222100082,0.08441980900135576,taste,1
0.12635571211668978,-0.027427199007123926,-0.051903938784718384,-0.08061468477800703,0.5943164280800688,0.229925348235117,0.17575822368481406,taste,2
-0.054188537373668626,0.03715528741246825,0.09229026020129638,-0.12232295372580075,0.7127416771874143,0.18146082745306572,0.10579749535951982,taste,3
-0.3063691956382962,-0.2626076399557893,0.024694800995646998,-0.07036277209967602,0.22996692647821945,0.7208273026773683,0.04920577084441233,aroma,4
-0.20521147063076653,0.08504362804261298,0.20390492496700824,-0.28958904143103487,0.6110905427376083,0.3193990192975066,0.06951043796488497,taste,3
0.03541595620422313,-0.13635293325314612,0.013576375677622793,-0.019799242334437986,0.2838993438848426,0.6124168824152373,0.10368377369992003,aroma,3
0.3168591856511073,-0.22043561485477015,-0.40006506876770515,-0.16967931392426866,0.6666284856812009,0.18337037274225162,0.15000114157654737,taste,5
0.12357476604947251,-0.258528697802802,0.04756311520872836,-0.010599900124760878,0.4343067714547235,0.45108059779563625,0.11461263074964016,aroma,3
-0.22531203748298556,-0.10134903113796416,-0.13543245345620816,0.2031597124843168,0.1935953930296086,0.7382869444341621,0.06811766253622939,aroma,4
-0.25910045254647535,-0.11642057607509686,0.2531359383717691,-0.19956887896338887,0.5465431113142754,0.3420431042287078,0.11141378445701669,taste,3
-0.41368748051198706,-0.1943136526455974,-0.1311349307501553,0.173821017013768,0.72373689846262,0.12682082254920962,0.14944227898817045,taste,4
0.43363626506507696,-0.09146534814377381,-0.28031791371277315,-0.07085831946140551,0.6628769627754117,0.26523756627827066,0.07188547094631764,taste,5
0.1327355776435076,-0.10757992725363393,0.1158512395972737,0.21960422136449154,0.7005352311495268,0.15665920001696873,0.14280556883350468,taste,0
0.17446459657220043,-0.1461522785118145,-0.047803916532120655,0.008114765318664868,0.2814213600961699,0.6472294688017266,0.07134917110210338,aroma,5
0.0035903614137407155,0.14091005455537878,0.09621442376964326,-0.15540718373682355,0.6698165643432145,0.22073906694307296,0.10944436871371264,taste,2
0.17725990357470303,0.017578811284993986,0.10901871594269383,0.21059496496033897,0.6095057011960612,0.20656874179399456,0.18392555700994428,taste,0
-0.1858455694234814,-0.05081036914633483,0.07692311523773376,0.058681556020497336,0.24751609980050202,0.2939210976960379,0.45856280250346,texture,3
0.019157517141996545,0.12869916716154506,-0.24268231331000345,0.02972160989518321,0.19014221793778502,0.5719497048887544,0.23790807717346046,aroma,1
0.4037770950135315,-0.02564375648554855,-0.3387573548513926,-0.10863344199166762,0.5620050910866845,0.34946109760178223,0.08853381131153322,aroma,5
-0.2823641444645916,-0.09914461685344424,0.07529210799048239,-0.21482726272304592,0.6033592728847919,0.3487448964904662,0.047895830624742015,taste,3
0.21862734919876092,-0.08575713151783197,-0.12047112666536897,-0.018329405299990137,0.3809235262640923,0.485944489065447,0.1331319846704608,aroma,5
0.12519682137897958,0.012435988421159956,0.2471966956785625,0.06936381604396648,0.7482691546012106,0.182713769974504,0.06901707542428535,taste,0
0.4942871259604822,0.07201412003536214,0.15235537041363895,0.023107201551832733,0.32319689124461987,0.6305399598965388,0.04626314885884135,aroma,2
0.17082991350802157,0.06847532076300279,0.19145755678372817,0.4032684866993865,0.7276162548840261,0.17775371848284605,0.09463002663312783,taste,0
0.34233357999711733,-0.1547671851681221,-0.34347496224436735,0.13436949352458172,0.641594679648847,0.254623114261163,0.10378220608998988,taste,5
0.39491142872358104,0.25773208648713825,0.15095737947659266,-0.20155943878556887,0.6158257223969934,0.11874248712425126,0.26543179047875537,texture,2
-0.22235907869454144,-0.5748831191830245,-0.1699458083654865,0.12945773572759722,0.5168033398053775,0.33862748339281085,0.14456917680181167,taste,4
0.12876550545885138,0.0651630089415439,0.21649098160353825,0.19369648943857043,0.7459768814295877,0.18117981717883555,0.0728433013915767,taste,0
0.09296117176414392,0.09764440308101964,0.29534274003560723,0.04539264284219385,0.3226135615553751,0.5624468618863553,0.11493957655826972,aroma,0
-0.03830795794992593,0.06138630319682865,0.013702886563007832,0.28273044112698315,0.19030374012008516,0.7213104717504546,0.08838578812946025,aroma,0
0.30205576421195557,0.21692399739783674,0.1494686963127333,0.2593656713045111,0.7246315962637141,0.15401354835702188,0.12135485537926408,taste,0
0.14275461614760238,-0.15093450349730764,0.09126892385418875,0.1505439094412758,0.7160581839442047,0.19182382543693002,0.09211799061886526,taste,0
-0.24128842918682672,0.27501293874226795,-0.0010511667385795231,0.044523289627406176,0.2543796230217864,0.37129222492983566,0.374328152048378,texture,1
